Transaction_ID,Facility_ID,Vehicle_Type,Customer_Type,Entry_Date,Entry_Hour,Parking_Duration_Min,Payment_Method,Payment_Status,Parking_Type,Hourly_Rate,Discount_Amount,Net_Revenue,Occupancy_Rate
PT109494,F008,Car,Member,2025-06-01,8,69,UPI,Paid,Covered,50,4.5,90.0,0.86
PT109495,F008,SUV,Visitor,2025-12-17,13,108,UPI,Paid,Open,65,0.0,123.5,0.15
PT109496,F001,Car,Visitor,2025-07-12,13,20,Debit Card,Paid,Covered,50,0.0,45.0,0.53
PT109497,F005,SUV,Regular,2025-04-02,12,84,UPI,Paid,Open,65,0.0,110.5,0.62
PT109498,F008,Bike,Regular,2025-06-10,20,44,Wallet,Paid,Two-Wheeler,25,0.0,21.25,0.88
PT109499,F002,Car,Regular,2025-04-16,19,273,Debit Card,Paid,Covered,50,47.5,237.5,0.89
PT109500,F006,Bike,Member,2025-08-17,12,134,Debit Card,Paid,Two-Wheeler,25,0.0,75.0,0.56
PT109501,F005,SUV,Member,2025-04-13,13,103,UPI,Paid,Covered,65,6.5,130.0,0.27
PT109502,F001,EV Car,Member,2025-05-12,16,38,Cash,Paid,EV Parking,55,2.75,55.0,0.46
PT109503,F005,Car,Regular,2025-09-14,17,139,Debit Card,Paid,Covered,50,7.5,150.0,0.7
PT109504,F003,Bike,Regular,2025-10-16,9,101,Cash,Paid,Two-Wheeler,25,0.0,40.0,0.73
PT109505,F007,Car,Visitor,2025-04-11,14,35,Wallet,Paid,Covered,50,2.5,50.0,0.58
PT109506,F005,Bike,Regular,2025-10-28,19,20,UPI,Paid,Two-Wheeler,25,1.12,22.5,0.95
PT109507,F002,SUV,Visitor,2025-01-21,15,239,UPI,Paid,Covered,65,11.7,234.0,0.46
PT109508,F001,Car,Visitor,2025-09-06,14,254,Cash,Paid,Open,50,0.0,250.0,0.62
PT109509,F007,EV Car,Regular,2025-07-11,16,54,Cash,Failed,EV Parking,55,5.5,55.0,0.66
PT109510,F002,Bike,Member,2025-03-14,15,116,Credit Card,Paid,Two-Wheeler,25,0.0,45.0,0.48
PT109511,F007,EV Car,Member,2025-11-09,20,64,UPI,Paid,EV Parking,55,4.4,88.0,0.5
PT109512,F006,SUV,Regular,2025-06-17,19,199,Debit Card,Paid,Covered,65,0.0,234.0,0.88
PT109513,F003,Car,Regular,2025-03-03,13,95,UPI,Paid,Covered,50,0.0,100.0,0.51
PT109514,F006,Car,Regular,2025-06-20,7,20,UPI,Paid,Covered,50,4.75,47.5,0.32
PT109515,F002,Car,Regular,2025-05-01,12,128,Credit Card,Paid,Covered,50,0.0,150.0,0.71
PT109516,F002,Car,Visitor,2025-08-04,11,32,UPI,Paid,Covered,50,6.38,42.5,0.67
PT109517,F002,Bike,Regular,2025-06-23,9,155,Credit Card,Paid,Two-Wheeler,25,10.69,71.25,0.78
PT109518,F004,Bike,Regular,2025-01-24,18,122,Wallet,Paid,Two-Wheeler,25,0.0,75.0,0.89
PT109519,F003,EV Car,Regular,2025-05-18,15,56,Cash,Paid,EV Parking,55,0.0,55.0,0.75
PT109520,F007,Bike,Member,2025-04-09,7,215,Wallet,Paid,Two-Wheeler,25,0.0,100.0,0.6
PT109521,F008,SUV,Member,2025-11-20,19,34,,Paid,Covered,65,8.78,58.5,0.99
PT109522,F002,EV Car,Regular,2025-02-26,19,138,UPI,Paid,EV Parking,55,6.6,132.0,0.93
PT109523,F002,SUV,Regular,2025-09-04,20,210,Cash,Paid,Covered,65,0.0,260.0,0.76
PT109524,F007,Car,Regular,2025-06-21,17,166,Wallet,Paid,Covered,50,0.0,150.0,0.88
PT109525,F008,Bike,Visitor,2025-07-20,8,207,Wallet,Paid,Two-Wheeler,25,0.0,90.0,0.84
PT109526,F006,Car,Regular,2025-11-27,15,183,Debit Card,Paid,Covered,50,9.0,180.0,0.66
PT109527,F006,Car,Regular,2025-04-17,8,209,UPI,Paid,Open,50,0.0,200.0,0.73
PT109528,F002,Car,Regular,2025-02-17,16,42,UPI,Paid,Covered,50,0.0,42.5,0.2
PT109529,F001,SUV,Member,2025-11-29,10,57,UPI,Paid,Covered,65,6.5,65.0,0.9
PT109530,F004,Bike,Member,2025-10-13,19,135,Wallet,Paid,Two-Wheeler,25,0.0,67.5,0.81
PT109531,F006,Bike,Visitor,2025-02-15,19,158,Credit Card,Paid,Two-Wheeler,25,0.0,71.25,0.9
PT109532,F001,EV Car,Member,2025-04-30,14,212,Cash,Paid,EV Parking,55,11.0,220.0,0.41
PT109533,F004,Car,Member,2025-03-01,16,105,Credit Card,Paid,Covered,50,20.0,100.0,0.64
PT109534,F002,Bike,Regular,2025-05-27,18,98,Debit Card,Paid,Two-Wheeler,25,0.0,42.5,0.7
PT109535,F003,SUV,Member,2025-04-14,13,120,UPI,Paid,Open,65,19.5,130.0,0.5
PT109536,F005,Car,Visitor,2025-03-09,14,168,UPI,Paid,Covered,50,0.0,150.0,0.57
PT109537,F005,Bike,Member,2025-06-11,10,181,Credit Card,Paid,Two-Wheeler,25,15.0,100.0,0.65
PT109538,F002,Car,Regular,2025-08-03,21,133,Debit Card,Paid,Covered,50,0.0,150.0,0.46
PT109539,F006,SUV,Member,2025-04-28,19,120,UPI,Paid,Covered,65,13.0,130.0,0.57
PT109540,F001,Car,Regular,2025-08-25,13,357,Debit Card,Paid,Open,50,0.0,300.0,0.74
PT109541,F003,Car,Regular,2025-08-06,14,131,UPI,Failed,Covered,50,30.0,150.0,0.45
PT109542,F007,Bike,Regular,2025-05-04,13,120,Cash,Paid,Two-Wheeler,25,9.0,45.0,0.8
PT109543,F004,Car,Visitor,2025-04-27,6,127,UPI,Paid,Covered,50,0.0,150.0,0.62
PT109544,F002,Car,Member,2025-09-20,11,227,Debit Card,Paid,Covered,50,0.0,190.0,0.56
PT109545,F003,Car,Regular,2025-12-04,9,118,UPI,Paid,Open,50,5.0,100.0,0.64
PT109546,F008,Car,Visitor,2025-06-19,12,122,Debit Card,Paid,Open,50,0.0,142.5,0.62
PT109547,F003,Bike,Regular,2025-07-15,11,81,UPI,Paid,Two-Wheeler,25,2.25,45.0,0.86
PT109548,F006,Bike,Regular,2025-11-05,16,150,Debit Card,Paid,Two-Wheeler,25,3.75,75.0,0.55
PT109549,F008,Bike,Member,2025-05-30,14,199,Wallet,Paid,Two-Wheeler,25,0.0,90.0,0.47
PT109550,F004,Bike,Member,2025-09-03,17,105,UPI,Paid,Two-Wheeler,25,0.0,42.5,0.99
PT109551,F008,Car,Member,2025-10-09,15,20,UPI,Paid,Covered,50,7.5,50.0,0.84
PT109552,F003,Car,Visitor,2025-07-10,15,306,Debit Card,Paid,Covered,50,0.0,255.0,0.45
PT109553,F006,SUV,Visitor,2025-06-23,18,129,Debit Card,Paid,Open,65,9.75,195.0,0.87
PT109554,F008,SUV,Member,2025-03-22,17,105,UPI,Paid,Covered,65,0.0,130.0,0.99
PT109555,F001,Car,Member,2025-06-21,8,105,Credit Card,Paid,Covered,50,0.0,100.0,0.79
PT109556,F006,Car,Member,2025-06-13,14,87,UPI,Paid,Covered,50,0.0,80.0,0.59
PT109557,F001,Bike,Member,2025-10-24,13,68,UPI,Paid,Two-Wheeler,25,0.0,45.0,0.57
PT109558,F001,Bike,Regular,2025-04-21,14,122,Credit Card,Paid,Two-Wheeler,25,3.56,71.25,0.46
PT109559,F008,Bike,Regular,2025-07-26,18,134,Cash,Paid,Two-Wheeler,25,0.0,75.0,0.53
PT109560,F008,Car,Visitor,2025-12-04,6,110,Credit Card,Pending,Open,50,5.0,100.0,0.54
PT109561,F007,SUV,Regular,2025-03-11,6,76,Credit Card,Paid,Covered,65,6.5,130.0,0.65
PT109562,F007,Car,Regular,2025-04-08,8,136,Cash,Paid,Open,50,0.0,150.0,0.81
PT109563,F003,Bike,Regular,2025-01-05,18,249,UPI,Paid,Two-Wheeler,25,0.0,125.0,0.77
PT109564,F006,SUV,Regular,2025-07-04,12,102,Debit Card,Paid,Covered,65,5.2,104.0,0.66
PT109565,F007,Bike,Regular,2025-07-23,12,171,Cash,Paid,Two-Wheeler,25,3.38,67.5,0.56
PT109566,F001,Car,Member,2025-01-12,12,60,UPI,Paid,Covered,50,2.5,50.0,0.75
PT109567,F007,EV Car,Member,2025-08-27,11,232,UPI,Paid,EV Parking,55,0.0,220.0,0.34
PT109568,F004,SUV,Regular,2025-11-27,7,182,Wallet,Paid,Open,65,26.0,260.0,0.79
PT109569,F003,SUV,Visitor,2025-10-07,19,88,Wallet,Paid,Open,65,0.0,117.0,0.85
PT109570,F006,Car,Regular,2025-04-25,11,245,UPI,Paid,Open,50,12.5,250.0,0.68
PT109571,F006,Car,Visitor,2025-07-29,18,68,UPI,Paid,Covered,50,0.0,100.0,0.67
PT109572,F005,EV Car,Member,2025-11-15,20,249,UPI,Paid,EV Parking,55,11.69,233.75,0.91
PT109573,F006,Bike,Regular,2025-05-13,14,53,UPI,Paid,Two-Wheeler,25,0.0,25.0,0.5
PT109574,F003,SUV,Visitor,2025-08-11,12,45,Credit Card,Paid,Open,65,5.85,58.5,0.19
PT109575,F004,Car,Regular,2025-12-11,16,159,Credit Card,Paid,Covered,50,0.0,120.0,0.65
PT109576,F006,Car,Visitor,2025-06-30,7,65,Cash,Paid,Covered,50,4.0,80.0,0.58
PT109577,F005,EV Car,Regular,2025-01-28,19,208,UPI,Pending,EV Parking,55,0.0,209.0,0.96
PT109578,F003,Bike,Member,2025-07-12,13,109,Cash,Paid,Two-Wheeler,25,2.5,50.0,0.62
PT109579,F001,Car,Member,2025-10-28,12,123,UPI,Paid,Covered,50,0.0,120.0,0.67
PT109580,F002,Car,Regular,2025-09-13,9,298,UPI,Paid,Covered,50,0.0,225.0,0.99
PT109581,F002,Bike,Visitor,2025-04-21,20,272,Credit Card,Paid,Two-Wheeler,25,11.25,112.5,0.73
PT109582,F001,Car,Member,2025-07-13,17,20,UPI,Paid,Covered,50,0.0,40.0,0.9
PT109583,F007,Bike,Regular,2025-05-04,16,168,UPI,Paid,Two-Wheeler,25,0.0,75.0,0.68
PT109584,F006,Car,Regular,2025-04-01,19,106,Cash,Paid,Covered,50,10.0,100.0,0.64
PT109585,F008,SUV,Member,2025-05-16,20,113,UPI,Paid,Covered,65,13.0,130.0,0.54
PT109586,F002,Car,Member,2025-10-10,11,126,Debit Card,Failed,Open,50,18.0,120.0,0.5
PT109587,F007,EV Car,Regular,2025-08-17,16,137,UPI,Paid,EV Parking,55,0.0,156.75,0.56
PT109588,F002,Car,Member,2025-05-25,16,69,UPI,Paid,Covered,50,0.0,100.0,0.45
PT109589,F001,Bike,Member,2025-08-30,14,116,Credit Card,Paid,Two-Wheeler,25,5.0,50.0,0.59
PT109590,F006,Car,Member,2025-01-31,10,440,Cash,Paid,Covered,50,0.0,400.0,0.54
PT109591,F006,SUV,Member,2025-09-18,20,28,UPI,Paid,Covered,65,6.5,65.0,0.62
PT109592,F007,EV Car,Regular,2025-03-01,12,185,Credit Card,Paid,EV Parking,55,0.0,220.0,0.62
PT109593,F001,SUV,Regular,2025-03-30,14,98,Wallet,Paid,Covered,65,16.58,110.5,0.55
PT109594,F007,Bike,Regular,2025-04-11,6,72,Debit Card,Paid,Two-Wheeler,25,2.25,45.0,0.41
PT109595,F006,Bike,Regular,2025-10-25,13,33,UPI,Paid,Two-Wheeler,25,0.0,21.25,0.59
PT109596,F008,SUV,Visitor,2025-10-06,15,93,Debit Card,Paid,Open,65,0.0,130.0,0.64
PT109597,F006,EV Car,Visitor,2025-05-01,13,212,Credit Card,Paid,EV Parking,55,0.0,209.0,0.57
PT109598,F003,EV Car,Visitor,2025-08-31,13,42,Debit Card,Paid,EV Parking,55,0.0,49.5,0.73
PT109599,F008,Car,Regular,2025-12-31,10,217,Credit Card,Paid,Covered,50,19.0,190.0,0.65
PT109600,F007,EV Car,Visitor,2025-03-18,12,122,UPI,Paid,EV Parking,55,0.0,148.5,0.41
PT109601,F003,Car,Regular,2025-09-30,16,193,Credit Card,Paid,Covered,50,0.0,200.0,0.56
PT109602,F001,Car,Member,2025-02-27,20,130,Credit Card,Pending,Covered,50,0.0,150.0,0.95
PT109603,F004,Car,Member,2025-09-04,13,415,Credit Card,Paid,Covered,50,14.0,280.0,0.35
PT109604,F002,Car,Regular,2025-04-06,15,164,Cash,Paid,Open,50,0.0,150.0,0.53
PT109605,F003,SUV,Member,2025-02-14,21,126,Cash,Paid,Open,65,0.0,175.5,0.45
PT109606,F002,SUV,Member,2025-10-18,16,291,Credit Card,Paid,Covered,65,46.31,308.75,0.74
PT109607,F005,SUV,Regular,2025-09-15,6,202,Credit Card,Paid,Covered,65,0.0,260.0,0.56
PT109608,F001,Bike,Regular,2025-10-30,19,271,Credit Card,Paid,Two-Wheeler,25,0.0,125.0,0.74
PT109609,F004,Bike,Visitor,2025-09-16,18,53,Credit Card,Paid,Two-Wheeler,25,4.25,21.25,0.69
PT109610,F005,SUV,Regular,2025-09-03,11,81,Wallet,Paid,Covered,65,0.0,130.0,0.47
PT109611,F005,Car,Regular,2025-08-28,10,308,Debit Card,Failed,Open,50,45.0,300.0,0.79
PT109612,F006,SUV,Member,2025-05-08,18,443,UPI,Pending,Open,65,23.4,468.0,0.68
PT109613,F005,Bike,,2025-07-21,15,62,Credit Card,Pending,Two-Wheeler,25,2.38,47.5,0.47
PT109614,F001,Bike,Regular,2025-10-03,11,201,Debit Card,Paid,Two-Wheeler,25,0.0,95.0,0.74
PT109615,F003,Bike,Visitor,2025-07-26,16,165,Debit Card,Paid,Two-Wheeler,25,0.0,75.0,0.65
PT109616,F001,SUV,Regular,2025-02-09,14,47,Credit Card,Paid,Open,65,0.0,65.0,0.39
PT109617,F003,Car,Regular,2025-12-31,12,165,UPI,Paid,Open,50,0.0,150.0,0.7
PT109618,F005,Car,Regular,2025-11-17,14,179,UPI,Paid,Covered,50,0.0,127.5,0.47
PT109619,F005,SUV,Regular,2025-12-12,14,20,UPI,Paid,Open,65,3.25,65.0,0.78
PT109620,F008,Bike,Visitor,2025-11-15,14,146,Credit Card,Paid,Two-Wheeler,25,7.5,75.0,0.4
PT109621,F004,SUV,Member,2025-02-25,14,292,UPI,Paid,Covered,65,0.0,325.0,0.79
PT109622,F003,Car,Regular,2025-06-09,6,131,Cash,Paid,Covered,50,15.0,150.0,0.32
PT109623,F005,Car,Regular,2025-11-18,11,21,UPI,Paid,Covered,50,6.0,40.0,0.48
PT109624,F006,SUV,Visitor,2025-04-06,13,61,Wallet,Paid,Covered,65,13.0,130.0,0.28
PT109625,F008,Bike,Regular,2025-04-26,9,91,UPI,Paid,Two-Wheeler,25,4.75,47.5,0.56
PT109626,F002,Bike,Member,2025-07-31,16,20,UPI,Paid,Two-Wheeler,25,2.38,23.75,0.45
PT109627,F008,Car,Regular,2025-03-28,17,100,Credit Card,Paid,Covered,50,0.0,100.0,0.64
PT109628,F004,Car,Regular,2025-11-03,17,134,UPI,Paid,Covered,50,0.0,150.0,0.73
PT109629,F001,Bike,Regular,2025-09-25,13,89,Wallet,Paid,Two-Wheeler,25,7.5,50.0,0.72
PT109630,F004,Car,Member,2025-02-13,15,22,UPI,Paid,Covered,50,2.5,50.0,0.59
PT109631,F002,SUV,Member,2025-03-24,8,238,UPI,Paid,Open,65,23.4,234.0,0.84
PT109632,F008,SUV,Regular,2025-07-30,10,26,Wallet,Paid,Open,65,12.35,61.75,0.52
PT109633,F003,Car,Visitor,2025-12-12,7,335,UPI,Paid,Open,50,0.0,300.0,0.67
PT109634,F001,Bike,Visitor,2025-01-09,20,108,UPI,Paid,Two-Wheeler,25,0.0,50.0,0.73
PT109635,F001,Bike,Regular,2025-06-06,14,121,UPI,Paid,Two-Wheeler,25,3.75,75.0,0.41
PT109636,F003,Car,Regular,2025-12-14,10,480,Credit Card,Paid,Open,50,0.0,400.0,0.84
PT109637,F007,Car,Member,2025-07-08,15,189,UPI,Paid,Covered,50,10.0,200.0,0.44
PT109638,F007,Car,Regular,2025-11-16,13,86,Credit Card,Paid,Covered,50,8.5,85.0,0.4
PT109639,F004,Bike,Member,2025-05-11,13,65,Cash,Paid,Two-Wheeler,25,2.5,50.0,0.33
PT109640,F005,Bike,Regular,2025-08-03,19,256,Cash,Paid,Two-Wheeler,25,0.0,125.0,0.92
PT109641,F007,Bike,Visitor,2025-04-25,15,148,UPI,Paid,Two-Wheeler,25,6.0,60.0,0.28
PT109642,F004,SUV,Visitor,2025-05-03,15,344,UPI,Paid,Covered,65,0.0,331.5,0.38
PT109643,F007,SUV,Regular,2025-12-24,9,96,UPI,Paid,Open,65,16.58,110.5,0.72
PT109644,F002,Bike,Regular,2025-11-29,9,150,Credit Card,Paid,Two-Wheeler,25,0.0,75.0,0.8
PT109645,F006,SUV,Visitor,2025-11-15,15,54,UPI,Paid,Open,65,9.75,65.0,0.87
PT109646,F005,Car,Member,2025-12-30,10,216,Cash,Paid,Open,50,0.0,200.0,0.66
PT109647,F004,SUV,Regular,2025-07-11,13,98,Debit Card,Paid,Open,65,0.0,130.0,0.65
PT109648,F006,Bike,Member,2025-05-28,14,116,UPI,Paid,Two-Wheeler,25,0.0,50.0,0.47
PT109649,F006,SUV,Visitor,2025-01-28,13,127,Debit Card,Paid,Covered,65,0.0,195.0,0.67
PT109650,F008,Bike,Member,2025-05-04,8,125,UPI,Paid,Two-Wheeler,25,0.0,63.75,0.81
PT109651,F007,Car,Member,2025-03-18,16,156,UPI,Paid,Open,50,15.0,150.0,0.81
PT109652,F008,Bike,Regular,2025-03-16,18,81,UPI,Paid,Two-Wheeler,25,4.5,45.0,0.68
PT109653,F003,Car,Member,2025-12-24,10,65,UPI,Paid,Open,50,0.0,95.0,0.55
PT109654,F002,Bike,Member,2025-07-05,18,45,Credit Card,Paid,Two-Wheeler,25,1.06,21.25,0.75
PT109655,F002,Bike,Regular,2025-02-08,16,158,Credit Card,Paid,Two-Wheeler,25,11.25,75.0,0.47
PT109656,F002,SUV,Regular,2025-08-22,14,116,UPI,Paid,Covered,65,13.0,130.0,0.66
PT109657,F005,Bike,Member,2025-09-05,14,96,Wallet,Failed,Two-Wheeler,25,0.0,50.0,0.45
PT109658,F001,Bike,Regular,2025-11-25,15,67,Credit Card,Paid,Two-Wheeler,25,0.0,50.0,0.49
PT109659,F005,Car,Regular,2025-05-11,14,21,UPI,Paid,Open,50,6.75,45.0,0.4
PT109660,F004,EV Car,Regular,2025-01-05,17,122,UPI,Paid,EV Parking,55,0.0,156.75,0.87
PT109661,F006,SUV,Regular,2025-12-14,13,58,Credit Card,Paid,Covered,65,0.0,65.0,0.52
PT109662,F006,SUV,Member,2025-09-16,14,116,Wallet,Paid,Covered,65,13.0,130.0,0.55
PT109663,F008,Car,Regular,2025-09-02,7,227,Credit Card,Paid,Covered,50,0.0,200.0,0.51
PT109664,F001,Bike,Member,2025-12-16,10,137,Wallet,Paid,Two-Wheeler,25,7.5,75.0,0.99
PT109665,F004,Car,Member,2025-03-19,19,122,Credit Card,Paid,Covered,50,0.0,135.0,0.78
PT109666,F001,Bike,Regular,2025-12-02,9,118,Credit Card,Paid,Two-Wheeler,25,4.75,47.5,0.82
PT109667,F006,Car,Regular,2025-04-25,19,296,Credit Card,Paid,Covered,50,47.5,237.5,0.69
PT109668,F007,Bike,Regular,2025-01-04,15,35,Debit Card,Paid,Two-Wheeler,25,5.0,25.0,0.53
PT109669,F005,Bike,Regular,2025-05-11,19,217,UPI,Paid,Two-Wheeler,25,15.0,100.0,0.64
PT109670,F002,Car,Visitor,2025-08-15,17,127,Cash,Paid,Covered,50,22.5,150.0,0.59
PT109671,F006,Bike,Member,2025-05-08,18,157,UPI,Paid,Two-Wheeler,25,0.0,67.5,0.61
PT109672,F003,SUV,Member,2025-01-09,14,78,Credit Card,Paid,Open,65,23.4,117.0,0.56
PT109673,F002,Car,Regular,2025-11-20,17,38,Credit Card,Paid,Covered,50,6.38,42.5,0.7
PT109674,F006,SUV,Member,2025-04-28,13,66,Credit Card,Paid,Covered,65,0.0,130.0,0.2
PT109675,F005,Car,Regular,2025-12-10,7,76,UPI,Paid,Covered,50,0.0,90.0,0.68
PT109676,F001,Car,Regular,2025-07-07,15,344,Credit Card,Paid,Covered,50,0.0,300.0,0.46
PT109677,F007,Car,Regular,2025-05-19,16,106,Credit Card,Paid,Covered,50,4.75,95.0,0.85
PT109678,F007,SUV,Regular,2025-05-05,9,55,Debit Card,Paid,Open,65,6.18,61.75,0.84
PT109679,F002,Car,Regular,2025-08-11,17,360,Debit Card,Pending,Covered,50,0.0,300.0,0.86
PT109680,F005,SUV,Regular,2025-11-24,8,284,Debit Card,Paid,Covered,65,0.0,292.5,0.72
PT109681,F007,Bike,Member,2025-11-02,13,152,UPI,Paid,Two-Wheeler,25,3.75,75.0,0.36
PT109682,F007,Car,Member,2025-09-16,13,263,Wallet,Paid,Covered,50,0.0,237.5,0.42
PT109683,F004,SUV,Regular,2025-03-08,7,86,Cash,Paid,Open,65,24.7,123.5,0.77
PT109684,F003,Car,Member,2025-03-26,8,66,UPI,Paid,Open,50,0.0,85.0,0.9
PT109685,F002,SUV,Regular,2025-03-03,13,162,UPI,Paid,Covered,65,0.0,185.25,0.58
PT109686,F001,Car,Member,2025-01-14,12,75,UPI,Paid,Covered,50,0.0,95.0,0.57
PT109687,F007,Car,Member,2025-05-02,17,43,Credit Card,Paid,Covered,50,7.12,47.5,0.99
PT109688,F004,SUV,Member,2025-10-06,13,243,Cash,Paid,Covered,65,48.75,325.0,0.57
PT109689,F005,EV Car,Regular,2025-05-03,9,389,Debit Card,Paid,EV Parking,55,0.0,385.0,0.82
PT109690,F007,Car,Member,2025-03-18,10,303,Cash,Pending,Covered,50,0.0,300.0,0.94
PT109691,F008,SUV,Member,2025-09-29,15,87,UPI,Paid,Open,65,0.0,130.0,0.48
PT109692,F003,Car,Member,2025-05-26,20,66,Credit Card,Paid,Covered,50,0.0,100.0,0.72
PT109693,F001,SUV,Member,2025-09-26,18,102,UPI,Paid,Open,65,13.0,130.0,0.97
PT109694,F005,Bike,Regular,2025-02-25,9,99,UPI,Failed,Two-Wheeler,25,0.0,45.0,0.85
PT109695,F005,Car,Regular,2025-08-06,6,20,Debit Card,Paid,Open,50,0.0,47.5,0.47
PT109696,F002,Car,Member,2025-06-22,7,198,UPI,Paid,Covered,50,0.0,190.0,0.42
PT109697,F007,Car,Member,2025-02-09,14,161,Debit Card,Paid,Open,50,0.0,150.0,0.38
PT109698,F002,Car,Regular,2025-12-25,13,133,Debit Card,Paid,Covered,50,0.0,135.0,0.3
PT109699,F001,Car,Regular,2025-06-08,6,111,Cash,Paid,Covered,50,0.0,100.0,0.63
PT109700,F008,Bike,Visitor,2025-12-26,8,41,UPI,Paid,Two-Wheeler,25,0.0,25.0,0.85
PT109701,F007,EV Car,,2025-02-01,22,55,Debit Card,Paid,EV Parking,55,0.0,46.75,0.52
PT109702,F006,Car,Regular,2025-09-05,20,91,Wallet,Paid,Covered,50,0.0,85.0,0.94
PT109703,F007,Bike,Regular,2025-05-09,9,108,Cash,Paid,Two-Wheeler,25,10.0,50.0,0.7
PT109704,F008,Bike,Regular,2025-10-18,10,50,Debit Card,Paid,Two-Wheeler,25,0.0,25.0,0.84
PT109705,F006,EV Car,Member,2025-02-05,19,60,Debit Card,Paid,EV Parking,55,0.0,55.0,0.68
PT109706,F005,Bike,Regular,2025-12-14,14,219,Credit Card,Paid,Two-Wheeler,25,0.0,90.0,0.34
PT109707,F002,Bike,Member,2025-03-07,20,143,Debit Card,Paid,Two-Wheeler,25,7.5,75.0,0.71
PT109708,F003,Bike,Member,2025-10-12,14,192,Debit Card,Paid,Two-Wheeler,25,15.0,100.0,0.54
PT109709,F007,Car,Regular,2025-06-06,14,116,Debit Card,Paid,Open,50,10.0,100.0,0.67
PT109710,F003,Car,Member,2025-02-12,11,268,Debit Card,Paid,Open,50,11.88,237.5,0.32
PT109711,F007,Car,Regular,2025-10-02,18,173,Credit Card,Paid,Covered,50,15.0,150.0,0.52
PT109712,F005,Car,Regular,2025-05-01,17,61,UPI,Paid,Covered,50,0.0,100.0,0.78
PT109713,F002,Bike,Regular,2025-07-11,12,125,Credit Card,Paid,Two-Wheeler,25,10.12,67.5,0.4
PT109714,F001,Car,Regular,2025-12-20,15,224,UPI,Paid,Covered,50,20.0,200.0,0.64
PT109715,F001,Bike,Member,2025-01-31,12,95,UPI,Paid,Two-Wheeler,25,0.0,50.0,0.6
PT109716,F001,Car,Member,2025-12-23,13,55,UPI,Paid,Covered,50,0.0,50.0,0.57
PT109717,F007,EV Car,Regular,2025-01-19,18,247,UPI,Paid,EV Parking,55,0.0,275.0,0.82
PT109718,F007,SUV,Regular,2025-10-12,13,122,Cash,Paid,Covered,65,0.0,165.75,0.5
PT109719,F003,Car,Regular,2025-03-14,17,52,Credit Card,Paid,Covered,50,4.75,47.5,0.96
PT109720,F002,Car,Regular,2025-03-17,20,83,UPI,Paid,Covered,50,0.0,100.0,0.64
PT109721,F008,Bike,Regular,2025-07-07,13,118,Credit Card,Failed,Two-Wheeler,25,5.0,50.0,0.5
PT109722,F007,Car,Member,2025-06-28,18,29,UPI,Paid,Open,50,9.0,45.0,0.63
PT109723,F002,Car,Regular,2025-12-04,12,348,Credit Card,Paid,Covered,50,0.0,270.0,0.41
PT109724,F003,Car,Regular,2025-11-02,6,20,UPI,Paid,Open,50,0.0,50.0,0.28
PT109725,F007,EV Car,,2025-05-17,8,47,Wallet,Paid,EV Parking,55,2.75,55.0,0.93
PT109726,F001,SUV,Regular,2025-06-11,16,73,UPI,Paid,Covered,65,13.0,130.0,0.18
PT109727,F001,Bike,Member,2025-10-17,9,97,Debit Card,Paid,Two-Wheeler,25,0.0,45.0,0.87
PT109728,F005,Bike,Regular,2025-02-16,19,99,Cash,Paid,Two-Wheeler,25,0.0,50.0,0.75
PT109729,F006,EV Car,Regular,2025-01-24,18,144,Wallet,Paid,EV Parking,55,7.42,148.5,0.92
PT109730,F004,EV Car,Member,2025-12-02,14,137,UPI,Pending,EV Parking,55,24.75,165.0,0.42
PT109731,F008,EV Car,Regular,2025-10-11,14,67,Credit Card,Paid,EV Parking,55,0.0,110.0,0.52
PT109732,F006,Car,Member,2025-06-23,15,102,UPI,Paid,Open,50,0.0,90.0,0.46
PT109733,F007,Car,Regular,2025-11-03,16,261,Credit Card,Paid,Covered,50,50.0,250.0,0.21
PT109734,F002,Bike,Visitor,2025-09-19,14,190,UPI,Paid,Two-Wheeler,25,0.0,100.0,0.6
PT109735,F007,Bike,Regular,2025-08-18,12,70,Cash,Paid,Two-Wheeler,25,0.0,42.5,0.56
PT109736,F002,Car,Regular,2025-07-10,19,20,UPI,Paid,Covered,50,2.5,50.0,0.72
PT109737,F002,Car,Member,2025-04-28,7,126,Credit Card,Paid,Covered,50,0.0,150.0,0.44
PT109738,F006,SUV,Member,2025-02-22,12,122,Credit Card,Paid,Covered,65,0.0,185.25,0.81
PT109739,F004,SUV,Regular,2025-07-11,15,307,Wallet,Failed,Covered,65,18.52,370.5,0.63
PT109740,F005,Car,Regular,2025-03-01,18,175,Debit Card,Paid,Open,50,7.12,142.5,0.99
PT109741,F006,SUV,Regular,2025-01-11,8,104,UPI,Paid,Covered,65,0.0,130.0,0.66
PT109742,F004,Bike,Visitor,2025-09-17,15,170,UPI,Paid,Two-Wheeler,25,0.0,75.0,0.59
PT109743,F001,SUV,Member,2025-09-27,13,93,UPI,Paid,Covered,65,5.85,117.0,0.62
PT109744,F001,Bike,Regular,2025-05-21,15,184,Debit Card,Paid,Two-Wheeler,25,4.25,85.0,0.63
PT109745,F002,Car,Regular,2025-05-23,12,95,Debit Card,Paid,Open,50,9.5,95.0,0.83
PT109746,F003,Bike,Regular,2025-04-23,16,132,Credit Card,Paid,Two-Wheeler,25,6.38,63.75,0.42
